time,dopamine,serotonin,acetylcholine,frustration,resilience,courage,spike_rate,w_mean
500.0,0.5848528387989785,0.5121174608295459,0.6180453513125788,0.0,0.2,0.2,0.0,0.05122626300338372
1000.0,0.670168555840439,0.523500757374315,0.6896416860701226,0.0,0.2,0.2,0.0,0.05122626300338372
1500.0,0.7391457251404179,0.5341943706691223,0.7330659725305082,0.0,0.2,0.2,0.0,0.05122626300338372
2000.0,0.7897046037325754,0.5442400867627991,0.75940347515518,0.0,0.2,0.2,0.0,0.05122626300338372
2500.0,0.8065181957971292,0.5536771600001249,0.7753775786131032,0.0,0.2,0.2,0.0,0.05122626300338372
3000.0,0.749021017934954,0.56254246641096,0.7850661198890452,0.0,0.25,0.2,0.0,0.05122626300338372
3500.0,0.7821905251437994,0.5708706478059123,0.7909423703029058,0.0,0.25,0.2,2.625,0.05122626300338372
4000.0,0.8237401764202898,0.5786942471416953,0.7945064072350814,0.0,0.25,0.2,40.375,0.09914599636724525
4500.0,0.8439082771288715,0.5860438356849913,0.7966680508614222,0.0,0.25,0.2,53.625,0.13392985212078254
5000.0,0.8253580931980189,0.5929481324718576,0.7979791212168192,0.0,0.25,0.2,34.125,0.1384614745910272
5500.0,0.771535970406278,0.5994341165293658,0.7987743057032225,0.0,0.25,0.2,0.0,0.13298961653504873
6000.0,0.7318836724444832,0.6055271322980882,0.7992565974161049,0.0,0.25,0.2,0.0,0.13298961653504873
6500.0,0.7717559136317679,0.6112509886672512,0.7995491148133792,0.0,0.25,0.2,0.0,0.13298961653504873
7000.0,0.816701687164487,0.6166280520096806,0.7997265311475673,0.0,0.3,0.2,0.0,0.13298961653504873
7500.0,0.853161402345622,0.6216793335799579,0.7998341369034271,0.0,0.3,0.2,0.0,0.13298961653504873
8000.0,0.8768834929693681,0.6264245716174021,0.799899401461775,0.0,0.3,0.2,0.0,0.13298961653504873
8500.0,0.8645839676054712,0.6308823084746191,0.799938985427729,0.0,0.3,0.2,0.0,0.13298961653504873
9000.0,0.8140729815776886,0.6350699630730556,0.7999629937164601,0.0,0.3,0.2,0.0,0.13298961653504873
9500.0,0.8382494401424154,0.6390038989686723,0.7999775551155989,0.0,0.3,0.2,4.375,0.13298961653504873
10000.0,0.8678975891297271,0.6426994882936858,0.799986386829815,0.0,0.3,0.2,47.5,0.13833472502213448
10500.0,0.8718140111719463,0.6461711718242562,0.7999917434013374,0.0,0.3,0.2,53.75,0.1511908427476472
11000.0,0.8372365648877793,0.6494325154088543,0.7999949922449705,0.0,0.35,0.2,30.75,0.1544142783091314
11500.0,0.7692996440153815,0.6524962629777642,0.7999969627189782,0.0,0.35,0.2,0.0,0.15153720181113406
12000.0,0.7490523766655393,0.6553743863408845,0.799998157841994,0.0,0.35,0.2,0.0,0.15153720181113406
12500.0,0.7897269743828524,0.6580781319684244,0.7999988827026215,0.0,0.35,0.2,0.0,0.15153720181113406
13000.0,0.8313792267634394,0.6606180649372945,0.7999993223418248,0.0,0.35,0.2,0.0,0.15153720181113406
13500.0,0.864340711446679,0.6630041102148628,0.7999995889898147,0.0,0.35,0.2,0.0,0.15153720181113406
14000.0,0.7173858325215366,0.6470694001971705,0.5639090480908034,0.0,0.35,0.2,0.0,0.15153720181113406
14500.0,0.6029379730636714,0.6321001313018229,0.42071647666512113,0.0,0.35,0.2,0.0,0.15153720181113406
15000.0,0.5138064475893865,0.6180378100539059,0.33386796323709295,0.0,0.39999999999999997,0.2,0.0,0.15153720181113406
15500.0,0.4443911796149065,0.6048274869404634,0.2811929940710215,0.0,0.39999999999999997,0.2,0.0,0.15153720181113406
16000.0,0.39033085244863497,0.5924175416913837,0.24924480904024077,0.0,0.39999999999999997,0.2,0.0,0.15153720181113406
16500.0,0.34822889046530253,0.5807594815695695,0.22986773976198757,0.0,0.39999999999999997,0.2,0.0,0.15153720181113406
17000.0,0.31544005444153617,0.5698077518821274,0.2181152469849323,0.0,0.39999999999999997,0.2,0.0,0.15153720181113406
17500.0,0.28990424287486993,0.5595195579722025,0.2109871780034303,0.0,0.39999999999999997,0.2,0.0,0.15153720181113406
18000.0,0.3584986909620423,0.5316785067515076,0.40340614589989554,0.0,0.39999999999999997,0.2,0.0,0.15153720181113406
18500.0,0.4119197669527851,0.5055242697689097,0.5201112315812232,0.0,0.39999999999999997,0.2,0.0,0.15153720181113406
19000.0,0.45352388273168576,0.48095464749712946,0.5908946744651596,0.0,0.44999999999999996,0.2,0.0,0.15153720181113406
19500.0,0.48592499816493284,0.45787363240272694,0.6338259294079396,0.0,0.44999999999999996,0.2,0.0,0.15153720181113406
20000.0,0.5855011476087458,0.4725434162785299,0.6992128512148724,0.0,0.44999999999999996,0.2,0.0,0.15153720181113406
20500.0,0.6091352387363695,0.4863243974968673,0.7388710325019822,0.0,0.44999999999999996,0.2,0.0,0.15153720181113406
21000.0,0.6476822888205945,0.49927042621467554,0.7629243339809105,0.0,0.44999999999999996,0.2,0.0,0.15153720181113406
21500.0,0.7153987839843313,0.5114320899530532,0.7775130340488144,0.0,0.44999999999999996,0.2,29.25,0.14959134313802028
22000.0,0.7652458475205062,0.5228569112715709,0.7863613067010207,0.0,0.44999999999999996,0.2,55.25,0.16912680912316275
22500.0,0.7783393856325694,0.5335895334660324,0.791727921174095,0.0,0.44999999999999996,0.2,51.0,0.17745137937970967
23000.0,0.7439912119704648,0.543671895015291,0.7949828560110564,0.0,0.49999999999999994,0.2,5.0,0.17842652586645696
23500.0,0.713290877334763,0.5531433934588391,0.7969570244269254,0.0,0.49999999999999994,0.2,0.0,0.17842652586645696
24000.0,0.7350611222599245,0.5620410393454501,0.798154388162122,0.0,0.49999999999999994,0.2,0.0,0.17842652586645696
24500.0,0.7845467031536286,0.5703996008545322,0.7988806078214178,0.0,0.49999999999999994,0.2,0.0,0.17842652586645696
25000.0,0.8280845128878715,0.5782517396552247,0.7993210712980087,0.0,0.49999999999999994,0.2,0.0,0.17842652586645696
25500.0,0.8607152695024274,0.5856281385341903,0.7995882192218191,0.0,0.49999999999999994,0.2,0.0,0.17842652586645696
26000.0,0.8730514155908835,0.5925576212907613,0.7997502485772338,0.0,0.49999999999999994,0.2,0.0,0.17842652586645696
26500.0,0.8145794567378026,0.5990672653679754,0.7998485218920379,0.0,0.49999999999999994,0.2,0.0,0.17842652586645696
27000.0,0.8194623292772603,0.6051825076595897,0.7999081261802694,0.0,0.5499999999999999,0.2,0.0,0.17842652586645696
27500.0,0.8512082548364674,0.6109272439065451,0.7999442771046902,0.0,0.5499999999999999,0.2,36.25,0.16993303217312766
28000.0,0.8678725284487279,0.6163239220712576,0.7999662032005331,0.0,0.5499999999999999,0.2,57.0,0.17662285282160975
28500.0,0.850908425023821,0.6213936300546169,0.7999795017174228,0.0,0.5499999999999999,0.2,46.875,0.16941931215749614
29000.0,0.7934210967006504,0.626156178098449,0.7999875674739816,0.0,0.5499999999999999,0.2,3.0,0.16980042050844618
29500.0,0.7360068844557767,0.6306301761954284,0.7999924594803194,0.0,0.5499999999999999,0.2,0.0,0.16980042050844618
30000.0,0.7630886574041568,0.6348331068089482,0.7999954265579704,0.0,0.5499999999999999,0.2,0.0,0.16980042050844618
30500.0,0.8080925556922065,0.638781393187079,0.7999972261365399,0.0,0.5499999999999999,0.2,0.0,0.16980042050844618
31000.0,0.8465517488623011,0.6424904635375572,0.7999983176088288,0.0,0.6,0.2,0.0,0.16980042050844618
31500.0,0.8741840277997321,0.6459748113146072,0.7999989796036823,0.0,0.6,0.2,0.0,0.16980042050844618
32000.0,0.877579883096278,0.649248051853128,0.7999993811138219,0.0,0.6,0.2,0.0,0.16980042050844618
32500.0,0.7978653207740275,0.6523229755715898,0.7999996246359441,0.0,0.6,0.2,0.0,0.16980042050844618
33000.0,0.8154398492095731,0.6552115979514904,0.7999997723358836,0.0,0.6,0.2,0.0,0.16980042050844618
33500.0,0.8495301058993476,0.6579252064886922,0.7999998619181866,0.0,0.6,0.2,40.5,0.16475917817701294
34000.0,0.7058513934163891,0.6422982135557955,0.5639092136260839,0.0,0.6,0.2,0.0,0.15928462394169243
34500.0,0.5939549990019298,0.6276180179966369,0.42071657706483545,0.0,0.6,0.2,0.0,0.15928462394169243
35000.0,0.506810544081782,0.6138272559107739,0.33386802413107525,0.0,0.6,0.2,0.0,0.15928462394169243
35500.0,0.43894279853851537,0.6008720389218297,0.2811930310041642,0.0,0.6,0.2,0.0,0.15928462394169243
36000.0,0.38608767552069273,0.5887017436048952,0.24924483144076498,0.0,0.6,0.2,0.0,0.15928462394169243
36500.0,0.344924321605419,0.5772688136718951,0.2298677533482527,0.0,0.6,0.2,0.0,0.15928462394169243
37000.0,0.3128664697112368,0.5665285741420452,0.21811525522521324,0.0,0.6,0.2,0.0,0.15928462394169243
37500.0,0.28789994559892645,0.5564390567712135,0.21098718300128866,0.0,0.6,0.2,0.0,0.15928462394169243
38000.0,0.35693775243025166,0.5287846448137119,0.40340614893117366,0.0,0.6,0.2,0.0,0.15928462394169243
38500.0,0.41070411440000354,0.5028057391245051,0.5201112334197412,0.0,0.6,0.2,0.0,0.15928462394169243
39000.0,0.4525771374890134,0.4784008252957153,0.5908946755802525,0.0,0.6,0.2,0.0,0.15928462394169243
39500.0,0.4851876768369948,0.45547453940377036,0.6338259300842591,0.0,0.6,0.2,0.0,0.15928462394169243
40000.0,0.595009388233504,0.47028967785678055,0.6992128516250745,0.0,0.6,0.2,55.25,0.16466428527601704
40500.0,0.6259566191216177,0.4842072070103459,0.7388710327507757,0.0,0.6,0.2,36.5,0.18057804870910518
41000.0,0.6051909884187251,0.49728151059209935,0.7629243341318077,0.0,0.6,0.2,0.0,0.17460172735352464
41500.0,0.6085313624801162,0.5095636773662262,0.7775130341403357,0.0,0.6,0.2,0.0,0.17460172735352464
42000.0,0.6773049327327374,0.5211017007664147,0.7863613067565289,0.0,0.6,0.2,0.0,0.17460172735352464
42500.0,0.7433866559051355,0.5319406664335934,0.7917279212077635,0.0,0.6,0.2,0.0,0.17460172735352464
43000.0,0.7960013297547485,0.5421229283912473,0.7949828560314814,0.0,0.6,0.2,0.0,0.17460172735352464
43500.0,0.8317351872850101,0.5516882745467612,0.7969570244393118,0.0,0.6,0.2,0.0,0.17460172735352464
44000.0,0.8257306004372886,0.5606740821654718,0.7981543881696337,0.0,0.6,0.2,0.0,0.17460172735352464
44500.0,0.7896869217718612,0.5691154639249774,0.7988806078259748,0.0,0.6,0.2,0.0,0.17460172735352464
45000.0,0.8206332424350202,0.5770454051203854,0.799321071300774,0.0,0.6,0.2,4.375,0.17460172735352464
45500.0,0.8544169244356714,0.5844948925567192,0.7995882192234954,0.0,0.6,0.2,52.75,0.18318690792305553
46000.0,0.8556612553518621,0.5914930356320012,0.7997502485782527,0.0,0.6,0.2,55.75,0.17508999345968673
46500.0,0.8173578943172755,0.5980671800843161,0.7998485218926582,0.0,0.6,0.2,27.75,0.16056528539260204
47000.0,0.7542741204434497,0.6042430148471832,0.7999081261806528,0.0,0.6,0.2,0.0,0.15879677439786177
