time,neuron,synapse,da,fru,res,brain_state,w_mean,w_max,spikes,energy,5ht,ach
500.0,15,27,0.595898815521293,0.0,0.2,AWAKE,0.046571851436837904,0.09417257116189251,0,1.0,0.5125,0.65
1000.0,15,27,0.6895592716894647,0.0,0.2,AWAKE,0.046571851436837904,0.09417257116189251,0,1.0,0.52421875,0.7250000000000001
1500.0,15,27,0.7626680751208076,0.0,0.2,AWAKE,0.046571851436837904,0.09417257116189251,0,1.0,0.535205078125,0.7625000000000001
2000.0,15,27,0.8139280222230186,0.0,0.2,AWAKE,0.046571851436837904,0.09417257116189251,0,1.0,0.5455047607421875,0.78125
2500.0,15,27,0.8268745202202056,0.0,0.2,AWAKE,0.046571851436837904,0.09417257116189251,0,1.0,0.5551607131958007,0.790625
3000.0,15,27,0.7568033910080395,0.0,0.2,AWAKE,0.046571851436837904,0.09417257116189251,0,1.0,0.5642131686210632,0.7953125
3500.0,15,27,0.7923452465720827,0.0,0.2,AWAKE,0.046571851436837904,0.09417257116189251,0,1.0,0.5726998455822467,0.79765625
4000.0,15,27,0.8374918055140598,0.0,0.2,AWAKE,0.03766624558315863,0.09417257116189251,275,0.9633333333333332,0.5806561052333563,0.798828125
4500.0,15,27,0.8595621789819613,0.0,0.2,AWAKE,0.11993626095615052,1.0,608,0.9266666666666666,0.5881150986562715,0.7994140625
5000.0,15,27,0.8484886294053549,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.8899999999999999,0.5951079049902546,0.7997070312500001
5500.0,15,27,0.7933191177996692,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.8973333333333332,0.6016636609283637,0.7998535156250001
6000.0,15,27,0.7430591743355099,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.9046666666666664,0.6078096821203409,0.7999267578125
6500.0,15,27,0.7853280304832975,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.9119999999999997,0.6135715769878196,0.79996337890625
7000.0,15,27,0.8327317277616455,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.9193333333333334,0.6189733534260808,0.7999816894531251
7500.0,15,27,0.8699301872605559,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.9266666666666666,0.6240375188369508,0.7999908447265626
8000.0,15,27,0.8925481770515888,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.9339999999999999,0.6287851739096414,0.7999954223632812
8500.0,15,27,0.8747313524929012,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.9413333333333332,0.6332361005402888,0.7999977111816406
9000.0,15,27,0.8151080987985425,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.9486666666666665,0.6374088442565208,0.7999988555908204
9500.0,15,27,0.8421730221846371,0.0,0.2,AWAKE,0.10892985628757433,1.0,828,0.9559999999999998,0.6413207914904883,0.7999994277954102
10000.0,15,27,0.8757863646044464,0.0,0.2,AWAKE,0.10895232262718985,1.0,1127,0.9193333333333334,0.6449882420223327,0.7999997138977051
10500.0,15,27,0.8875203567095302,0.0,0.2,AWAKE,0.11089321749767667,1.0,1461,0.8826666666666666,0.6484264768959369,0.7999998569488526
11000.0,15,27,0.8614897285011534,0.0,0.2,AWAKE,0.10892985628757433,1.0,1637,0.8459999999999998,0.6516498220899408,0.7999999284744264
11500.0,15,27,0.7999986858129831,0.0,0.2,AWAKE,0.10892985628757433,1.0,1637,0.8533333333333334,0.6546717082093195,0.7999999642372132
12000.0,15,27,0.7694409083204764,0.0,0.2,AWAKE,0.10892985628757433,1.0,1637,0.8606666666666667,0.657504726446237,0.7999999821186066
12500.0,15,27,0.8103133127623063,0.0,0.2,AWAKE,0.10892985628757433,1.0,1637,0.868,0.6601606810433472,0.7999999910593033
13000.0,15,27,0.8522411893596632,0.0,0.2,AWAKE,0.10892985628757433,1.0,1637,0.8753333333333333,0.662650638478138,0.7999999955296517
13500.0,15,27,0.8842780450514811,0.0,0.2,AWAKE,0.10892985628757433,1.0,1637,0.8826666666666666,0.6649849735732544,0.7999999977648259
14000.0,15,27,0.7132085337886108,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,1637,0.8899999999999999,0.648423412724926,0.499999998882413
14500.0,15,27,0.5849064003414581,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,1637,0.8973333333333332,0.6328969494296182,0.3499999994412065
15000.0,15,27,0.4886798002560936,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,1637,0.9046666666666664,0.618340890090267,0.2749999997206033
15500.0,15,27,0.4165098501920702,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,1637,0.9119999999999997,0.6046945844596253,0.23749999986030165
16000.0,15,27,0.3623823876440527,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,1637,0.9193333333333334,0.5919011729308987,0.21874999993015082
16500.0,15,27,0.3217867907330395,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,1637,0.9266666666666666,0.5799073496227175,0.20937499996507541
17000.0,15,27,0.29134009304977965,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,1637,0.9339999999999999,0.5686631402712976,0.2046874999825377
17500.0,15,27,0.26850506978733474,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,1637,0.9413333333333332,0.5581216940043415,0.20234374999126886
18000.0,15,27,0.35137880234050106,0.0,0.2,REM,0.10892985628757433,1.0,1637,0.9486666666666665,0.5294890881290701,0.4511718749956344
18500.0,15,27,0.4135341017553758,0.0,0.2,REM,0.10892985628757433,1.0,1637,0.9559999999999998,0.5026460201210032,0.5755859374978172
19000.0,15,27,0.46015057631653183,0.0,0.2,REM,0.10892985628757433,1.0,1637,0.9633333333333332,0.4774806438634405,0.6377929687489086
19500.0,15,27,0.4951129322373989,0.0,0.2,REM,0.10892985628757433,1.0,1637,0.9706666666666668,0.4538881036219755,0.6688964843744543
20000.0,15,27,0.6053547266905814,0.0,0.2,AWAKE,0.10892985628757433,1.0,1637,0.9780000000000001,0.469270097145602,0.7344482421872272
20500.0,15,27,0.6271020628413433,0.0,0.2,AWAKE,0.10892985628757433,1.0,1637,0.9853333333333334,0.4836907160740019,0.7672241210936136
21000.0,15,27,0.6661753865446809,0.0,0.2,AWAKE,0.10892985628757433,1.0,1637,0.9926666666666667,0.49721004631937676,0.7836120605468069
21500.0,15,27,0.7380838082757617,0.0,0.2,AWAKE,0.10892985628757433,1.0,1804,0.9559999999999998,0.5098844184244157,0.7918060302734035
22000.0,15,27,0.7923100348347327,0.0,0.2,AWAKE,0.11435951879621158,1.0,2136,0.9193333333333334,0.5217666422728897,0.7959030151367018
22500.0,15,27,0.8143453154615234,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.8826666666666666,0.5329062271308341,0.797951507568351
23000.0,15,27,0.79462681405599,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.8899999999999999,0.543349587935157,0.7989757537841755
23500.0,15,27,0.7589334430137743,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.8973333333333332,0.5531402386892097,0.7994878768920878
24000.0,15,27,0.7721270544567606,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.9046666666666664,0.562318973771134,0.7997439384460439
24500.0,15,27,0.8187880885096255,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.9119999999999997,0.5709240379104381,0.799871969223022
25000.0,15,27,0.8594332188877575,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.9193333333333334,0.5789912855410357,0.799935984611511
25500.0,15,27,0.8884746071263503,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.9266666666666666,0.586554330194721,0.7999679923057555
26000.0,15,27,0.8954768141974143,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.9339999999999999,0.5936446845575509,0.7999839961528779
26500.0,15,27,0.8237867403641502,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.9413333333333332,0.600291891772704,0.799991998076439
27000.0,15,27,0.8270034348013401,0.0,0.2,AWAKE,0.10892985628757433,1.0,2436,0.9486666666666665,0.60652364853691,0.7999959990382195
27500.0,15,27,0.860996706526024,0.0,0.2,AWAKE,0.11380734258203906,1.0,2650,0.9119999999999997,0.6123659205033531,0.7999979995191098
28000.0,15,27,0.8841675365984175,0.0,0.2,AWAKE,0.1196259055434289,1.0,2991,0.8753333333333333,0.6178430504718936,0.7999989997595549
28500.0,15,27,0.8784289341407931,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.8386666666666664,0.6229778598174003,0.7999994998797775
29000.0,15,27,0.8300550001346545,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.8459999999999998,0.6277917435788127,0.7999997499398888
29500.0,15,27,0.7634347388110498,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.8533333333333334,0.632304759605137,0.7999998749699444
30000.0,15,27,0.7871850004456427,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.8606666666666667,0.636535712129816,0.7999999374849722
30500.0,15,27,0.8320233324988862,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.868,0.6405022301217025,0.7999999687424861
31000.0,15,27,0.8695063740712898,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.8753333333333333,0.6442208407390961,0.7999999843712431
31500.0,15,27,0.8949971127752706,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.8826666666666666,0.6477070381929027,0.7999999921856216
32000.0,15,27,0.8936317626337302,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.8899999999999999,0.6509753483058462,0.7999999960928108
32500.0,15,27,0.7995271444945315,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.8973333333333332,0.6540393890367309,0.7999999980464054
33000.0,15,27,0.8189740347648262,0.0,0.2,AWAKE,0.1185847250220324,1.0,3262,0.9046666666666664,0.6569119272219351,0.7999999990232027
33500.0,15,27,0.8566185480572152,0.0,0.2,AWAKE,0.11168571978507673,1.0,3517,0.868,0.6596049317705642,0.7999999995116014
34000.0,15,27,0.6924639110429114,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,3517,0.8753333333333333,0.643379623534904,0.4999999997558007
34500.0,15,27,0.5693479332821836,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,3517,0.8826666666666666,0.6281683970639724,0.3499999998779003
35000.0,15,27,0.4770109499616377,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,3517,0.8899999999999999,0.6139078722474741,0.2749999999389502
35500.0,15,27,0.40775821247122823,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,3517,0.8973333333333332,0.600538630232007,0.2374999999694751
36000.0,15,27,0.35581865935342116,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,3517,0.9046666666666664,0.5880049658425066,0.21874999998473754
36500.0,15,27,0.31686399451506586,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,3517,0.9119999999999997,0.57625465547735,0.20937499999236878
37000.0,15,27,0.2876479958862994,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,3517,0.9193333333333334,0.5652387395100156,0.2046874999961844
37500.0,15,27,0.26573599691472455,0.0,0.2,SLOW_WAVE_SLEEP,0.10892985628757433,1.0,3517,0.9266666666666666,0.5549113182906396,0.2023437499980922
38000.0,15,27,0.3493019976860434,0.0,0.2,REM,0.10892985628757433,1.0,3517,0.9339999999999999,0.5264793608974746,0.4511718749990461
38500.0,15,27,0.41197649826453253,0.0,0.2,REM,0.10892985628757433,1.0,3517,0.9413333333333332,0.49982440084138247,0.575585937499523
39000.0,15,27,0.4589823736983994,0.0,0.2,REM,0.10892985628757433,1.0,3517,0.9486666666666665,0.4748353757887961,0.6377929687497614
39500.0,15,27,0.4942367802737995,0.0,0.2,REM,0.10892985628757433,1.0,3517,0.9559999999999998,0.4514081648019963,0.6688964843748807
40000.0,15,27,0.6160925915701319,0.0,0.2,AWAKE,0.1182445126041701,1.0,3849,0.9193333333333334,0.4669451545018715,0.7344482421874403
40500.0,15,27,0.6653221461998482,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.8826666666666666,0.48151108234550455,0.7672241210937202
41000.0,15,27,0.6495732092878868,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.8899999999999999,0.4951666396989105,0.7836120605468602
41500.0,15,27,0.6422528714990201,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.8973333333333332,0.5079687247177286,0.7918060302734301
42000.0,15,27,0.7115488734644555,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.9046666666666664,0.5199706794228706,0.7959030151367151
42500.0,15,27,0.7776720010293863,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.9119999999999997,0.5312225119589411,0.7979515075683576
43000.0,15,27,0.8285646140119497,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.9193333333333334,0.5417711049615073,0.7989757537841788
43500.0,15,27,0.8608094142145724,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.9266666666666666,0.551660410901413,0.7994878768920894
44000.0,15,27,0.8467546052537126,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.9339999999999999,0.5609316352200747,0.7997439384460447
44500.0,15,27,0.8007628297376477,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.9413333333333332,0.56962340801882,0.7998719692230224
45000.0,15,27,0.8329687049532036,0.0,0.2,AWAKE,0.10892985628757433,1.0,4061,0.9486666666666665,0.5777719450176438,0.7999359846115113
45500.0,15,27,0.8691116349638347,0.0,0.2,AWAKE,0.11632922498198973,1.0,4371,0.9119999999999997,0.5854111984540411,0.7999679923057557
46000.0,15,27,0.8761140498114767,0.0,0.2,AWAKE,0.11130025504421386,1.0,4693,0.8753333333333333,0.5925729985506636,0.7999839961528779
46500.0,15,27,0.8507716437973134,0.0,0.2,AWAKE,0.12221084991944317,1.0,4859,0.8386666666666664,0.5992871861412471,0.799991998076439
47000.0,15,27,0.7852707708457148,0.0,0.2,AWAKE,0.12221084991944317,1.0,4859,0.8459999999999998,0.6055817370074191,0.7999959990382195
47500.0,15,27,0.764577439704292,0.0,0.2,AWAKE,0.12221084991944317,1.0,4859,0.8533333333333334,0.6114828784444555,0.7999979995191098
48000.0,15,27,0.8079872487208186,0.0,0.2,AWAKE,0.12221084991944317,1.0,4859,0.8606666666666667,0.617015198541677,0.7999989997595549
48500.0,15,27,0.8506847240811004,0.0,0.2,AWAKE,0.12221084991944317,1.0,4859,0.868,0.6222017486328222,0.7999994998797775
49000.0,15,27,0.8829823904845042,0.0,0.2,AWAKE,0.12221084991944317,1.0,4859,0.8753333333333333,0.6270641393432708,0.7999997499398888
49500.0,15,27,0.8987991653227274,0.0,0.2,AWAKE,0.12221084991944317,1.0,4859,0.8826666666666666,0.6316226306343163,0.7999998749699444
50000.0,15,27,0.8597629465166481,0.0,0.2,AWAKE,0.12221084991944317,1.0,4859,0.8899999999999999,0.6358962162196715,0.7999999374849722
50500.0,15,27,0.8295742504204706,0.0,0.2,AWAKE,0.12221084991944317,1.0,4859,0.8973333333333332,0.6399027027059421,0.7999999687424861
51000.0,15,27,0.858567108473404,0.0,0.2,AWAKE,0.10892985628757433,1.0,4993,0.8606666666666667,0.6436587837868207,0.7999999843712431
51500.0,15,27,0.8823747999955356,0.0,0.2,AWAKE,0.10948778076906228,1.0,5314,0.8239999999999998,0.6471801098001444,0.7999999921856216
52000.0,15,27,0.883938917369407,0.0,0.2,AWAKE,0.12265016473328767,1.0,5626,0.787333333333333,0.6504813529376354,0.7999999960928108
52500.0,15,27,0.844470168077517,0.0,0.2,AWAKE,0.1391406450702819,1.0,5725,0.7506666666666665,0.6535762683790332,0.7999999980464054
53000.0,15,27,0.7764595777696819,0.0,0.2,AWAKE,0.1391406450702819,1.0,5725,0.7579999999999998,0.6564777516053436,0.7999999990232027
53500.0,15,27,0.775367040648417,0.0,0.2,AWAKE,0.1391406450702819,1.0,5725,0.7653333333333331,0.6591978921300097,0.7999999995116014
54000.0,15,27,0.6315252804863127,0.0,0.2,SLOW_WAVE_SLEEP,0.1391406450702819,1.0,5725,0.7726666666666664,0.6429980238718841,0.4999999997558007
54500.0,15,27,0.5236439603647346,0.0,0.2,SLOW_WAVE_SLEEP,0.1391406450702819,1.0,5725,0.7799999999999997,0.6278106473798913,0.3499999998779003
55000.0,15,27,0.44273297027355096,0.0,0.2,SLOW_WAVE_SLEEP,0.1391406450702819,1.0,5725,0.787333333333333,0.6135724819186481,0.2749999999389502
55500.0,15,27,0.3820497277051632,0.0,0.2,SLOW_WAVE_SLEEP,0.1391406450702819,1.0,5725,0.7946666666666663,0.6002242017987326,0.2374999999694751
56000.0,15,27,0.3365372957788724,0.0,0.2,SLOW_WAVE_SLEEP,0.1391406450702819,1.0,5725,0.8019999999999999,0.5877101891863118,0.21874999998473754
56500.0,15,27,0.3024029718341543,0.0,0.2,SLOW_WAVE_SLEEP,0.1391406450702819,1.0,5725,0.8093333333333332,0.5759783023621673,0.20937499999236878
57000.0,15,27,0.27680222887561573,0.0,0.2,SLOW_WAVE_SLEEP,0.1391406450702819,1.0,5725,0.8166666666666665,0.5649796584645318,0.2046874999961844
57500.0,15,27,0.2576016716567118,0.0,0.2,SLOW_WAVE_SLEEP,0.1391406450702819,1.0,5725,0.8239999999999998,0.5546684298104986,0.2023437499980922
58000.0,15,27,0.34320125374253385,0.0,0.2,REM,0.1391406450702819,1.0,5725,0.8313333333333331,0.5262516529473424,0.4511718749990461
58500.0,15,27,0.4074009403069004,0.0,0.2,REM,0.1391406450702819,1.0,5725,0.8386666666666664,0.49961092463813356,0.575585937499523
59000.0,15,27,0.45555070523017527,0.0,0.2,REM,0.1391406450702819,1.0,5725,0.8459999999999998,0.47463524184825023,0.6377929687497614
59500.0,15,27,0.4916630289226315,0.0,0.2,REM,0.1391406450702819,1.0,5725,0.8533333333333334,0.4512205392327346,0.6688964843748807
60000.0,15,27,0.6091241865552482,0.0,0.2,AWAKE,0.1391406450702819,1.0,5725,0.8606666666666667,0.46676925553068865,0.7344482421874403
60500.0,15,27,0.702249109363122,0.0,0.2,AWAKE,0.1391406450702819,1.0,5725,0.868,0.4813461770600206,0.7672241210937202
61000.0,15,27,0.7702986412450905,0.0,0.2,AWAKE,0.1391406450702819,1.0,5725,0.8753333333333333,0.4950120409937693,0.7836120605468602
61500.0,15,27,0.8049411750980373,0.0,0.2,AWAKE,0.1391406450702819,1.0,5725,0.8826666666666666,0.5078237884316587,0.7918060302734301
62000.0,15,27,0.7488037868945787,0.0,0.2,AWAKE,0.1391406450702819,1.0,5725,0.8899999999999999,0.51983480165468,0.7959030151367151
62500.0,15,27,0.7742936406378604,0.0,0.2,AWAKE,0.1391406450702819,1.0,5725,0.8973333333333332,0.5310951265512625,0.7979515075683576
63000.0,15,27,0.8220438693405334,0.0,0.2,AWAKE,0.150288985185273,1.0,5958,0.8606666666666667,0.5416516811418085,0.7989757537841788
63500.0,15,27,0.8489234541283769,0.0,0.2,AWAKE,0.14596689332461135,1.0,6295,0.8239999999999998,0.5515484510704455,0.7994878768920894
64000.0,15,27,0.8504034539117463,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.787333333333333,0.5608266728785426,0.7997439384460447
64500.0,15,27,0.8036146670996295,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.7946666666666663,0.5695250058236336,0.7998719692230224
65000.0,15,27,0.7363061863003342,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.8019999999999999,0.5776796929596565,0.7999359846115113
65500.0,15,27,0.7698994349699926,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.8093333333333332,0.585324712149678,0.7999679923057557
66000.0,15,27,0.8195496120913711,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.8166666666666665,0.592491917640323,0.7999839961528779
66500.0,15,27,0.8601645741049257,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.8239999999999998,0.5992111727878029,0.799991998076439
67000.0,15,27,0.8875836408969187,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.8313333333333331,0.6055104744885652,0.7999959990382195
67500.0,15,27,0.8854739113283252,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.8386666666666664,0.6114160698330299,0.7999979995191098
68000.0,15,27,0.7921799047568343,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.8459999999999998,0.6169525654684656,0.7999989997595549
68500.0,15,27,0.8161029980761424,0.0,0.2,AWAKE,0.14596689332461135,1.0,6559,0.8533333333333334,0.6221430301266865,0.7999994998797775
69000.0,15,27,0.8548797238731983,0.0,0.2,AWAKE,0.1502120285287194,1.0,6825,0.8166666666666665,0.6270090907437685,0.7999997499398888
69500.0,15,27,0.8731779864087493,0.0,0.2,AWAKE,0.14596689332461135,1.0,7162,0.7799999999999997,0.631571022572283,0.7999998749699444
70000.0,15,27,0.8633726656408078,0.0,0.2,AWAKE,0.15245294120642713,1.0,7395,0.7433333333333333,0.6358478336615153,0.7999999374849722
70500.0,15,27,0.8085565400649294,0.0,0.2,AWAKE,0.15245294120642713,1.0,7397,0.7506666666666665,0.6398573440576706,0.7999999687424861
71000.0,15,27,0.7461015301011843,0.0,0.2,AWAKE,0.15245294120642713,1.0,7397,0.7579999999999998,0.6436162600540661,0.7999999843712431
71500.0,15,27,0.7852355518655059,0.0,0.2,AWAKE,0.15245294120642713,1.0,7397,0.7653333333333331,0.647140243800687,0.7999999921856216
72000.0,15,27,0.8323004858017055,0.0,0.2,AWAKE,0.15245294120642713,1.0,7397,0.7726666666666664,0.6504439785631441,0.7999999960928108
72500.0,15,27,0.8696684679177393,0.0,0.2,AWAKE,0.15245294120642713,1.0,7397,0.7799999999999997,0.6535412299029476,0.7999999980464054
73000.0,15,27,0.8930963407076947,0.0,0.2,AWAKE,0.15245294120642713,1.0,7397,0.787333333333333,0.6564449030340134,0.7999999990232027
73500.0,15,27,0.8795950560988572,0.0,0.2,AWAKE,0.15245294120642713,1.0,7397,0.7946666666666663,0.6591670965943875,0.7999999995116014
74000.0,15,27,0.709696292074143,0.0,0.2,SLOW_WAVE_SLEEP,0.15245294120642713,1.0,7397,0.8019999999999999,0.6429691530572383,0.4999999997558007
74500.0,15,27,0.5822722190556072,0.0,0.2,SLOW_WAVE_SLEEP,0.15245294120642713,1.0,7397,0.8093333333333332,0.6277835809911609,0.3499999998779003
75000.0,15,27,0.48670416429170543,0.0,0.2,SLOW_WAVE_SLEEP,0.15245294120642713,1.0,7397,0.8166666666666665,0.6135471071792133,0.2749999999389502
75500.0,15,27,0.4150281232187791,0.0,0.2,SLOW_WAVE_SLEEP,0.15245294120642713,1.0,7397,0.8239999999999998,0.6002004129805125,0.2374999999694751
76000.0,15,27,0.3612710924140843,0.0,0.2,SLOW_WAVE_SLEEP,0.15245294120642713,1.0,7397,0.8313333333333331,0.5876878871692305,0.21874999998473754
76500.0,15,27,0.3209533193105632,0.0,0.2,SLOW_WAVE_SLEEP,0.15245294120642713,1.0,7397,0.8386666666666664,0.5759573942211536,0.20937499999236878
77000.0,15,27,0.2907149894829224,0.0,0.2,SLOW_WAVE_SLEEP,0.15245294120642713,1.0,7397,0.8459999999999998,0.5649600570823314,0.2046874999961844
77500.0,15,27,0.2680362421121918,0.0,0.2,SLOW_WAVE_SLEEP,0.15245294120642713,1.0,7397,0.8533333333333334,0.5546500535146858,0.2023437499980922
78000.0,15,27,0.3510271815841438,0.0,0.2,REM,0.15245294120642713,1.0,7397,0.8606666666666667,0.526234425170018,0.4511718749990461
78500.0,15,27,0.41327038618810785,0.0,0.2,REM,0.15245294120642713,1.0,7397,0.868,0.4995947735968918,0.575585937499523
79000.0,15,27,0.4599527896410809,0.0,0.2,REM,0.15245294120642713,1.0,7397,0.8753333333333333,0.47462010024708606,0.6377929687497614
79500.0,15,27,0.4949645922308107,0.0,0.2,REM,0.15245294120642713,1.0,7397,0.8826666666666666,0.45120634398164317,0.6688964843748807
80000.0,15,27,0.5432788896377558,0.0,0.2,AWAKE,0.15245294120642713,1.0,7397,0.8899999999999999,0.4667559474827905,0.7344482421874403
80500.0,15,27,0.6412590289769098,0.0,0.2,AWAKE,0.12933150222185422,0.8603590284024637,7444,0.8853333333333332,0.48133370076511606,0.7672241210937202
81000.0,15,27,0.7237398644680695,0.0,0.2,AWAKE,0.15155047117350084,1.0,7753,0.8486666666666667,0.4950003444672963,0.7836120605468602
81500.0,15,27,0.7716518557255223,0.0,0.2,AWAKE,0.14596689332461135,1.0,8075,0.8119999999999998,0.5078128229380903,0.7918060302734301
82000.0,15,27,0.770083945132038,0.0,0.2,AWAKE,0.14661037140901892,1.0,8228,0.775333333333333,0.5198245215044597,0.7959030151367151
82500.0,15,27,0.7195042290773107,0.0,0.2,AWAKE,0.14596689332461135,1.0,8229,0.7826666666666663,0.531085488910431,0.7979515075683576
83000.0,15,27,0.7211150374162217,0.0,0.2,AWAKE,0.14596689332461135,1.0,8229,0.7899999999999999,0.5416426458535291,0.7989757537841788
83500.0,15,27,0.7765823460320928,0.0,0.2,AWAKE,0.14596689332461135,1.0,8229,0.7973333333333332,0.5515399804876835,0.7994878768920894
84000.0,15,27,0.827296041789697,0.0,0.2,AWAKE,0.14596689332461135,1.0,8229,0.8046666666666665,0.5608187317072033,0.7997439384460447
84500.0,15,27,0.8652921380360483,0.0,0.2,AWAKE,0.14596689332461135,1.0,8229,0.8119999999999998,0.5695175609755031,0.7998719692230224
85000.0,15,27,0.884428658025339,0.0,0.2,AWAKE,0.14596689332461135,1.0,8229,0.8193333333333331,0.5776727134145342,0.7999359846115113
85500.0,15,27,0.843373755444281,0.0,0.2,AWAKE,0.14596689332461135,1.0,8229,0.8266666666666664,0.5853181688261258,0.7999679923057557
86000.0,15,27,0.8226073036591346,0.0,0.2,AWAKE,0.14596689332461135,1.0,8229,0.8339999999999997,0.5924857832744929,0.7999839961528779
86500.0,15,27,0.854353330074263,0.0,0.2,AWAKE,0.14596689332461135,1.0,8386,0.7973333333333332,0.599205421819837,0.799991998076439
87000.0,15,27,0.8792172864563073,0.0,0.2,AWAKE,0.15506725621767273,1.0,8708,0.7606666666666665,0.6055050829560973,0.7999959990382195
87500.0,15,27,0.8806917156429858,0.0,0.2,AWAKE,0.15361549885814593,1.0,9012,0.724,0.6114110152713412,0.7999979995191098
88000.0,15,27,0.846860568401148,0.0,0.2,AWAKE,0.15361549885814593,1.0,9012,0.7313333333333333,0.6169478268168824,0.7999989997595549
88500.0,15,27,0.805639030832205,0.0,0.2,AWAKE,0.15361549885814593,1.0,9012,0.7386666666666666,0.6221385876408273,0.7999994998797775
89000.0,15,27,0.8020244699637364,0.0,0.2,AWAKE,0.15361549885814593,1.0,9012,0.7459999999999999,0.6270049259132756,0.7999997499398888
89500.0,15,27,0.8403171970775778,0.0,0.2,AWAKE,0.15361549885814593,1.0,9012,0.7533333333333332,0.6315671180436959,0.7999998749699444
90000.0,15,27,0.875484184075549,0.0,0.2,AWAKE,0.15361549885814593,1.0,9012,0.7606666666666665,0.635844173165965,0.7999999374849722
90500.0,15,27,0.9008097276844252,0.0,0.2,AWAKE,0.15361549885814593,1.0,9012,0.7679999999999997,0.6398539123430922,0.7999999687424861
