time,neuron_id,capa
3506.2999999999997,0,sensorial
3506.2999999999997,1,sensorial
3506.2999999999997,2,sensorial
3506.2999999999997,3,sensorial
3506.2999999999997,4,sensorial
3506.2999999999997,5,oculta
3506.2999999999997,6,oculta
3506.2999999999997,7,oculta
3506.2999999999997,12,pfc
3506.2999999999997,13,pfc
3506.2999999999997,14,pfc
3525.7,2,sensorial
3525.9,1,sensorial
3526.0,3,sensorial
3526.0,4,sensorial
3526.0,5,oculta
3526.0,6,oculta
3526.0,7,oculta
3526.0,14,pfc
3526.1,12,pfc
3526.1,13,pfc
3526.2000000000003,0,sensorial
3545.3,2,sensorial
3545.7,1,sensorial
3545.9,3,sensorial
3545.9,4,sensorial
3545.9,5,oculta
3545.9,7,oculta
3545.9,14,pfc
3546.0,6,oculta
3546.0,12,pfc
3546.0,13,pfc
3546.2000000000003,0,sensorial
3565.2000000000003,2,sensorial
3565.6000000000004,1,sensorial
3565.9,3,sensorial
3565.9,4,sensorial
3565.9,5,oculta
3565.9,7,oculta
3565.9,14,pfc
3566.0,6,oculta
3566.0,12,pfc
3566.0,13,pfc
3566.2000000000003,0,sensorial
3585.1,2,sensorial
3585.5,1,sensorial
3585.9,3,sensorial
3585.9,4,sensorial
3585.9,5,oculta
3585.9,7,oculta
3585.9,14,pfc
3586.0,6,oculta
3586.0,12,pfc
3586.0,13,pfc
3586.2000000000003,0,sensorial
3605.0,2,sensorial
3605.4,1,sensorial
3605.8,14,pfc
3605.9,3,sensorial
3605.9,4,sensorial
3605.9,5,oculta
3605.9,7,oculta
3605.9,12,pfc
3606.0000000000005,6,oculta
3606.0000000000005,13,pfc
3606.2000000000003,0,sensorial
3624.9,2,sensorial
3625.3,1,sensorial
3625.7000000000003,14,pfc
3625.8,5,oculta
3625.8,12,pfc
3625.9,3,sensorial
3625.9,4,sensorial
3625.9,7,oculta
3626.0000000000005,6,oculta
3626.0000000000005,13,pfc
3626.2000000000003,0,sensorial
3644.8,2,sensorial
3645.2,1,sensorial
3645.6000000000004,14,pfc
3645.7000000000003,5,oculta
3645.7000000000003,12,pfc
3645.9,3,sensorial
3645.9,4,sensorial
3645.9,7,oculta
3646.0000000000005,6,oculta
3646.0000000000005,13,pfc
3646.2000000000003,0,sensorial
3664.7000000000003,2,sensorial
3665.1000000000004,1,sensorial
3665.5,14,pfc
3665.6,5,oculta
3665.6,12,pfc
3665.9,3,sensorial
3665.9,4,sensorial
3665.9,7,oculta
3666.0000000000005,6,oculta
3666.0000000000005,13,pfc
3666.2000000000003,0,sensorial
3684.6,2,sensorial
3685.0,1,sensorial
3685.4,14,pfc
3685.5,5,oculta
3685.5,12,pfc
3685.9,3,sensorial
3685.9,4,sensorial
3685.9,7,oculta
3686.0000000000005,6,oculta
3686.0000000000005,13,pfc
3686.2000000000003,0,sensorial
3704.5000000000005,2,sensorial
3704.9,1,sensorial
3705.3,14,pfc
3705.4,5,oculta
3705.4,12,pfc
3705.9,3,sensorial
3705.9,4,sensorial
3705.9,7,oculta
3706.0,6,oculta
3706.0,13,pfc
3706.2000000000003,0,sensorial
3724.4,2,sensorial
3724.8,1,sensorial
3725.2,14,pfc
3725.3,5,oculta
3725.3,12,pfc
3725.9,3,sensorial
3725.9,4,sensorial
3725.9,7,oculta
3726.0,6,oculta
3726.0,13,pfc
3726.2,0,sensorial
3744.2000000000003,2,sensorial
3744.7000000000003,1,sensorial
3745.1000000000004,14,pfc
3745.2,5,oculta
3745.2,12,pfc
3745.9,3,sensorial
3745.9,4,sensorial
3745.9,7,oculta
3746.0,6,oculta
3746.0,13,pfc
3746.2,0,sensorial
3764.0,2,sensorial
3764.6,1,sensorial
3765.0,14,pfc
3765.1000000000004,5,oculta
3765.1000000000004,12,pfc
3765.9,3,sensorial
3765.9,4,sensorial
3765.9,7,oculta
3766.0,6,oculta
3766.0,13,pfc
3766.2,0,sensorial
3783.8,2,sensorial
3784.5,1,sensorial
3784.9,14,pfc
3785.0,5,oculta
3785.0,12,pfc
3785.9,3,sensorial
3785.9,4,sensorial
3785.9,7,oculta
3786.0,6,oculta
3786.0,13,pfc
3786.2,0,sensorial
3803.6000000000004,2,sensorial
3804.4,1,sensorial
3804.8,14,pfc
3804.9,5,oculta
3804.9,12,pfc
3805.9,3,sensorial
3805.9,4,sensorial
3805.9,7,oculta
3806.0,6,oculta
3806.0,13,pfc
3806.2,0,sensorial
3823.4,2,sensorial
3824.2999999999997,1,sensorial
3824.7,14,pfc
3824.8,5,oculta
3824.8,12,pfc
3825.9,3,sensorial
3825.9,4,sensorial
3825.9,7,oculta
3826.0,6,oculta
3826.0,13,pfc
3826.2,0,sensorial
3843.2000000000003,2,sensorial
3844.2000000000003,1,sensorial
3844.6000000000004,14,pfc
3844.7,5,oculta
3844.7,12,pfc
3845.9,3,sensorial
3845.9,4,sensorial
3845.9,7,oculta
3846.0,6,oculta
3846.0,13,pfc
3846.2,0,sensorial
3863.0,2,sensorial
3864.1,1,sensorial
3864.5,14,pfc
3864.6000000000004,5,oculta
3864.6000000000004,12,pfc
3865.9,3,sensorial
3865.9,4,sensorial
3865.9,7,oculta
3866.0,6,oculta
3866.0,13,pfc
3866.2,0,sensorial
3882.7999999999997,2,sensorial
3884.0000000000005,1,sensorial
3884.4,14,pfc
3884.5,5,oculta
3884.5,12,pfc
3885.7000000000003,3,sensorial
3885.9,4,sensorial
3885.9,7,oculta
3886.0,6,oculta
3886.0,13,pfc
3886.2,0,sensorial
3902.5,2,sensorial
3903.8,1,sensorial
3904.3,14,pfc
3904.4,5,oculta
3904.4,12,pfc
3905.4,3,sensorial
3905.9,4,sensorial
3905.9,7,oculta
3906.0,6,oculta
3906.0,13,pfc
3906.2,0,sensorial
3922.2000000000003,2,sensorial
3923.6,1,sensorial
3924.2000000000003,14,pfc
3924.3,5,oculta
3924.3,12,pfc
3925.1,3,sensorial
3925.9,4,sensorial
3925.9,7,oculta
3926.0,6,oculta
3926.0,13,pfc
3926.2000000000003,0,sensorial
3941.9000000000005,2,sensorial
3943.4,1,sensorial
3944.1,14,pfc
3944.2000000000003,5,oculta
3944.2000000000003,12,pfc
3944.8,3,sensorial
3945.9000000000005,4,sensorial
3945.9000000000005,7,oculta
3946.0,0,sensorial
3946.0,6,oculta
3946.0,13,pfc
3961.6000000000004,2,sensorial
3963.2,1,sensorial
3964.0,14,pfc
3964.1,5,oculta
