time,neuron,synapse,da,fru,res,brain_state,w_mean,w_max,spikes,energy,5ht,ach
500.0,15,210,0.595898815521293,0.0,0.2,AWAKE,0.04842993203500751,0.09868869366005173,0,1.0,0.5125,0.65
1000.0,15,210,0.6895592716894647,0.0,0.2,AWAKE,0.04842993203500751,0.09868869366005173,0,1.0,0.52421875,0.7250000000000001
1500.0,15,210,0.7626680751208076,0.0,0.2,AWAKE,0.04842993203500751,0.09868869366005173,0,1.0,0.535205078125,0.7625000000000001
2000.0,15,210,0.8139280222230186,0.0,0.2,AWAKE,0.04842993203500751,0.09868869366005173,0,1.0,0.5455047607421875,0.78125
2500.0,15,210,0.8268745202202056,0.0,0.2,AWAKE,0.04842993203500751,0.09868869366005173,0,1.0,0.5551607131958007,0.790625
3000.0,15,210,0.7568033910080395,0.0,0.2,AWAKE,0.04842993203500751,0.09868869366005173,0,1.0,0.5642131686210632,0.7953125
3500.0,15,210,0.7923452465720827,0.0,0.2,AWAKE,0.04842993203500751,0.09868869366005173,0,1.0,0.5726998455822467,0.79765625
4000.0,15,210,0.8374918055140598,0.0,0.2,AWAKE,0.02699808926164813,0.3675442586746859,275,0.9633333333333332,0.5806561052333563,0.798828125
4500.0,15,210,0.8595621789819613,0.0,0.2,AWAKE,0.09282407944386616,1.0,638,0.9266666666666666,0.5881150986562715,0.7994140625
5000.0,15,210,0.8399119650333885,0.0,0.2,AWAKE,0.14070852481258747,1.0,915,0.8899999999999999,0.5951079049902546,0.7997070312500001
5500.0,15,210,0.7592761171222289,0.0,0.2,AWAKE,0.1350050205655098,1.0,917,0.8973333333333332,0.6016636609283637,0.7998535156250001
6000.0,15,210,0.7175269238274297,0.0,0.2,AWAKE,0.1350050205655098,1.0,917,0.9046666666666664,0.6078096821203409,0.7999267578125
6500.0,15,210,0.7661788426022372,0.0,0.2,AWAKE,0.1350050205655098,1.0,917,0.9119999999999997,0.6135715769878196,0.79996337890625
7000.0,15,210,0.8183698368508503,0.0,0.2,AWAKE,0.1350050205655098,1.0,917,0.9193333333333334,0.6189733534260808,0.7999816894531251
7500.0,15,210,0.8591587690774595,0.0,0.2,AWAKE,0.1350050205655098,1.0,917,0.9266666666666666,0.6240375188369508,0.7999908447265626
8000.0,15,210,0.8844696134142666,0.0,0.2,AWAKE,0.1350050205655098,1.0,917,0.9339999999999999,0.6287851739096414,0.7999954223632812
8500.0,15,210,0.8686724297649094,0.0,0.2,AWAKE,0.1350050205655098,1.0,917,0.9413333333333332,0.6332361005402888,0.7999977111816406
